,mserp_knownas,mserp_instancerelationtype_bigint,versionnumber,mserp_primarycontactfacebook,mserp_languageid,mserp_name,mserp_primarycontacttwitter_bigint,mserp_addressbooknames,mserp_primarycontactlinkedin_bigint,mserp_dirpartytablebientityid,mserp_primarycontacttelex_bigint,mserp_sourcekey_bigint,mserp_primarycontactfacebook_bigint,mserp_sourcekey,mserp_primarycontactlinkedin,mserp_primarycontacturl_bigint,mserp_dataarea,mserp_primaryaddresslocation,mserp_namealias,mserp_primarycontactemail,mserp_primaryaddresslocation_bigint,mserp_primarycontactfax,mserp_primarycontactemail_bigint,mserp_primarycontactphone,mserp_primarycontactfax_bigint,mserp_primarycontacttelex,mserp_primarycontactphone_bigint,mserp_primarycontacturl,mserp_instancerelationtype,mserp_primarycontacttwitter,mserp_partynumber
6057,,2077,,0,en-us,(주)툴맥스,0,,0,00006cdf-0000-0000-839c-010010000000,0,68719582339,0,68719582339,0,0,,68719585009,(주)툴맥스,0,68719585009,0,0,0,0,0,0,0,2077,0,000010777
6058,,2077,,0,en-us,대진반도체(주)-구로,0,,0,00006cdf-0000-0000-849c-010010000000,0,68719582340,0,68719582340,0,0,,68719585010,대진반도체(주)-구로,0,68719585010,0,0,0,0,0,0,0,2077,0,000010778
6059,,2077,,0,en-us,인화통상(주),0,,0,00006cdf-0000-0000-859c-010010000000,0,68719582341,0,68719582341,0,0,,68719585011,인화통상(주),0,68719585011,0,0,0,0,0,0,0,2077,0,000010779
6060,,2077,,0,en-us,에이디반도체(주),0,,0,00006cdf-0000-0000-869c-010010000000,0,68719582342,0,68719582342,0,0,,68719585012,에이디반도체(주),0,68719585012,0,0,0,0,0,0,0,2077,0,000010780
6061,,2077,,0,en-us,(주)대진세미콘,0,,0,00006cdf-0000-0000-879c-010010000000,0,68719582343,0,68719582343,0,0,,68719585013,(주)대진세미콘,0,68719585013,0,0,0,0,0,0,0,2077,0,000010781
6062,,2077,,0,en-us,유한쎄미콘,0,,0,00006cdf-0000-0000-889c-010010000000,0,68719582344,0,68719582344,0,0,,68719585014,유한쎄미콘,0,68719585014,0,0,0,0,0,0,0,2077,0,000010782
6063,,2077,,0,en-us,(주)기연산업,0,,0,00006cdf-0000-0000-899c-010010000000,0,68719582345,0,68719582345,0,0,,68719585015,(주)기연산업,0,68719585015,0,0,0,0,0,0,0,2077,0,000010783
6064,,2077,,0,en-us,(주)우진반도체,0,,0,00006cdf-0000-0000-8a9c-010010000000,0,68719582346,0,68719582346,0,0,,68719585016,(주)우진반도체,0,68719585016,0,0,0,0,0,0,0,2077,0,000010784
6065,,2077,,0,en-us,코미,0,,0,00006cdf-0000-0000-8b9c-010010000000,0,68719582347,0,68719582347,0,0,,68719585017,코미,0,68719585017,0,0,0,0,0,0,0,2077,0,000010785
6066,,2077,,0,en-us,(주)한국씨씨에스,0,,0,00006cdf-0000-0000-8c9c-010010000000,0,68719582348,0,68719582348,0,0,,68719585018,(주)한국씨씨에스,0,68719585018,0,0,0,0,0,0,0,2077,0,000010786
6067,,2077,,0,en-us,ALBAS TECH,0,,0,00006cdf-0000-0000-8d9c-010010000000,0,68719582349,0,68719582349,0,0,,68719585019,ALBAS TECH,0,68719585019,0,0,0,0,0,0,0,2077,0,000010787
6068,,2077,,0,en-us,지오메트릭,0,,0,00006cdf-0000-0000-8e9c-010010000000,0,68719582350,0,68719582350,0,0,,68719585020,지오메트릭,0,68719585020,0,0,0,0,0,0,0,2077,0,000010788
6069,,2077,,0,en-us,텍콤포넌트,0,,0,00006cdf-0000-0000-8f9c-010010000000,0,68719582351,0,68719582351,0,0,,68719585021,텍콤포넌트,0,68719585021,0,0,0,0,0,0,0,2077,0,000010789
6070,,2077,,0,en-us,지오엔지니어링,0,,0,00006cdf-0000-0000-909c-010010000000,0,68719582352,0,68719582352,0,0,,68719585022,지오엔지니어링,0,68719585022,0,0,0,0,0,0,0,2077,0,000010790
6071,,2077,,0,en-us,쎄미랜드,0,,0,00006cdf-0000-0000-919c-010010000000,0,68719582353,0,68719582353,0,0,,68719585023,쎄미랜드,0,68719585023,0,0,0,0,0,0,0,2077,0,000010791
6072,,2077,,0,en-us,(주)파워스코퍼레이션,0,,0,00006cdf-0000-0000-929c-010010000000,0,68719582354,0,68719582354,0,0,,68719585024,(주)파워스코퍼레이션,0,68719585024,0,0,0,0,0,0,0,2077,0,000010792
6073,,2077,,0,en-us,인터콤전자,0,,0,00006cdf-0000-0000-939c-010010000000,0,68719582355,0,68719582355,0,0,,68719585025,인터콤전자,0,68719585025,0,0,0,0,0,0,0,2077,0,000010793
6074,,2077,,0,en-us,지오테크,0,,0,00006cdf-0000-0000-949c-010010000000,0,68719582356,0,68719582356,0,0,,68719585026,지오테크,0,68719585026,0,0,0,0,0,0,0,2077,0,000010794
6075,,2077,,0,en-us,네오텍코리아,0,,0,00006cdf-0000-0000-959c-010010000000,0,68719582357,0,68719582357,0,0,,68719585027,네오텍코리아,0,68719585027,0,0,0,0,0,0,0,2077,0,000010795
6076,,2077,,0,en-us,제이텍,0,,0,00006cdf-0000-0000-969c-010010000000,0,68719582358,0,68719582358,0,0,,68719585028,제이텍,0,68719585028,0,0,0,0,0,0,0,2077,0,000010796
6077,,2077,,0,en-us,K.M.S.C,0,,0,00006cdf-0000-0000-979c-010010000000,0,68719582359,0,68719582359,0,0,,68719585029,K.M.S.C,0,68719585029,0,0,0,0,0,0,0,2077,0,000010797
6078,,2077,,0,en-us,동양시스템,0,,0,00006cdf-0000-0000-989c-010010000000,0,68719582360,0,68719582360,0,0,,68719585030,동양시스템,0,68719585030,0,0,0,0,0,0,0,2077,0,000010798
6079,,2077,,0,en-us,(주)네이버칩,0,,0,00006cdf-0000-0000-999c-010010000000,0,68719582361,0,68719582361,0,0,,68719585031,(주)네이버칩,0,68719585031,0,0,0,0,0,0,0,2077,0,000010799
6080,,2077,,0,en-us,(주)시티세미컴,0,,0,00006cdf-0000-0000-9a9c-010010000000,0,68719582362,0,68719582362,0,0,,68719585032,(주)시티세미컴,0,68719585032,0,0,0,0,0,0,0,2077,0,000010800
6081,,2077,,0,en-us,시마테크,0,,0,00006cdf-0000-0000-9b9c-010010000000,0,68719582363,0,68719582363,0,0,,68719585033,시마테크,0,68719585033,0,0,0,0,0,0,0,2077,0,000010801
6082,,2077,,0,en-us,경인일렉컴,0,,0,00006cdf-0000-0000-9c9c-010010000000,0,68719582364,0,68719582364,0,0,,68719585034,경인일렉컴,0,68719585034,0,0,0,0,0,0,0,2077,0,000010802
6083,,2077,,0,en-us,(주)메가비트,0,,0,00006cdf-0000-0000-9d9c-010010000000,0,68719582365,0,68719582365,0,0,,68719585035,(주)메가비트,0,68719585035,0,0,0,0,0,0,0,2077,0,000010803
6084,,2077,,0,en-us,에스제이컴퍼넌트,0,,0,00006cdf-0000-0000-9e9c-010010000000,0,68719582366,0,68719582366,0,0,,68719585036,에스제이컴퍼넌트,0,68719585036,0,0,0,0,0,0,0,2077,0,000010804
6085,,2077,,0,en-us,이레전자,0,,0,00006cdf-0000-0000-9f9c-010010000000,0,68719582367,0,68719582367,0,0,,68719585037,이레전자,0,68719585037,0,0,0,0,0,0,0,2077,0,000010805
6086,,2077,,0,en-us,(주)피에스전자,0,,0,00006cdf-0000-0000-a09c-010010000000,0,68719582368,0,68719582368,0,0,,68719585038,(주)피에스전자,0,68719585038,0,0,0,0,0,0,0,2077,0,000010806
6087,,2077,,0,en-us,일연테크,0,,0,00006cdf-0000-0000-a19c-010010000000,0,68719582369,0,68719582369,0,0,,68719585039,일연테크,0,68719585039,0,0,0,0,0,0,0,2077,0,000010807
6088,,2077,,0,en-us,우진테크,0,,0,00006cdf-0000-0000-a29c-010010000000,0,68719582370,0,68719582370,0,0,,68719585040,우진테크,0,68719585040,0,0,0,0,0,0,0,2077,0,000010808
6089,,2077,,0,en-us,가람반도체(주),0,,0,00006cdf-0000-0000-a39c-010010000000,0,68719582371,0,68719582371,0,0,,68719585041,가람반도체(주),0,68719585041,0,0,0,0,0,0,0,2077,0,000010809
6090,,2077,,0,en-us,글로벌넷일렉트로닉스코리아(주),0,,0,00006cdf-0000-0000-a49c-010010000000,0,68719582372,0,68719582372,0,0,,68719585042,글로벌넷일렉트로닉스코리아(주),0,68719585042,0,0,0,0,0,0,0,2077,0,000010810
6091,,2077,,0,en-us,(주)장흥비아이티,0,,0,00006cdf-0000-0000-a59c-010010000000,0,68719582373,0,68719582373,0,0,,68719585043,(주)장흥비아이티,0,68719585043,0,0,0,0,0,0,0,2077,0,000010811
6092,,2077,,0,en-us,(주)이피에스이노베이션,0,,0,00006cdf-0000-0000-a69c-010010000000,0,68719582374,0,68719582374,0,0,,68719585044,(주)이피에스이노베이션,0,68719585044,0,0,0,0,0,0,0,2077,0,000010812
6093,,2077,,0,en-us,위드윈전자,0,,0,00006cdf-0000-0000-a79c-010010000000,0,68719582375,0,68719582375,0,0,,68719585045,위드윈전자,0,68719585045,0,0,0,0,0,0,0,2077,0,000010813
6094,,2077,,0,en-us,(주)디지털웨이,0,,0,00006cdf-0000-0000-a89c-010010000000,0,68719582376,0,68719582376,0,0,,68719585046,(주)디지털웨이,0,68719585046,0,0,0,0,0,0,0,2077,0,000010814
6095,,2077,,0,en-us,(주)엔와이지,0,,0,00006cdf-0000-0000-a99c-010010000000,0,68719582377,0,68719582377,0,0,,68719585047,(주)엔와이지,0,68719585047,0,0,0,0,0,0,0,2077,0,000010815
6096,,2077,,0,en-us,서인전자,0,,0,00006cdf-0000-0000-aa9c-010010000000,0,68719582378,0,68719582378,0,0,,68719585048,서인전자,0,68719585048,0,0,0,0,0,0,0,2077,0,000010816
6097,,2077,,0,en-us,(거래래중지)바롬코리아,0,,0,00006cdf-0000-0000-ab9c-010010000000,0,68719582379,0,68719582379,0,0,,68719585049,(거래래중지)바롬코리아,0,68719585049,0,0,0,0,0,0,0,2077,0,000010817
6098,,2077,,0,en-us,세영트레이딩,0,,0,00006cdf-0000-0000-ac9c-010010000000,0,68719582380,0,68719582380,0,0,,68719585050,세영트레이딩,0,68719585050,0,0,0,0,0,0,0,2077,0,000010818
6099,,2077,,0,en-us,서연반도체,0,,0,00006cdf-0000-0000-ad9c-010010000000,0,68719582381,0,68719582381,0,0,,68719585051,서연반도체,0,68719585051,0,0,0,0,0,0,0,2077,0,000010819
6100,,2077,,0,en-us,(주)오리온에프씨,0,,0,00006cdf-0000-0000-ae9c-010010000000,0,68719582382,0,68719582382,0,0,,68719585052,(주)오리온에프씨,0,68719585052,0,0,0,0,0,0,0,2077,0,000010820
6101,,2077,,0,en-us,씨엠씨코리아,0,,0,00006cdf-0000-0000-af9c-010010000000,0,68719582383,0,68719582383,0,0,,68719585053,씨엠씨코리아,0,68719585053,0,0,0,0,0,0,0,2077,0,000010821
6102,,2077,,0,en-us,(주)기연세미컴,0,,0,00006cdf-0000-0000-b09c-010010000000,0,68719582384,0,68719582384,0,0,,68719585054,(주)기연세미컴,0,68719585054,0,0,0,0,0,0,0,2077,0,000010822
6103,,2077,,0,en-us,디바이스코아,0,,0,00006cdf-0000-0000-b19c-010010000000,0,68719582385,0,68719582385,0,0,,68719585055,디바이스코아,0,68719585055,0,0,0,0,0,0,0,2077,0,000010823
6104,,2077,,0,en-us,(주)코텍플러스,0,,0,00006cdf-0000-0000-b29c-010010000000,0,68719582386,0,68719582386,0,0,,68719586866,(주)코텍플러스,0,68719586866,0,0,0,0,0,0,0,2077,0,000010824
6105,,2077,,0,en-us,플러스일렉콤,0,,0,00006cdf-0000-0000-b39c-010010000000,0,68719582387,0,68719582387,0,0,,68719586867,플러스일렉콤,0,68719586867,0,0,0,0,0,0,0,2077,0,000010825
6106,,2077,,0,en-us,기연파츠,0,,0,00006cdf-0000-0000-b49c-010010000000,0,68719582388,0,68719582388,0,0,,68719586868,기연파츠,0,68719586868,0,0,0,0,0,0,0,2077,0,000010826
6107,,2077,,0,en-us,맥스테크,0,,0,00006cdf-0000-0000-b59c-010010000000,0,68719582389,0,68719582389,0,0,,68719586869,맥스테크,0,68719586869,0,0,0,0,0,0,0,2077,0,000010827
6108,,2077,,0,en-us,디지털 리스트,0,,0,00006cdf-0000-0000-b69c-010010000000,0,68719582390,0,68719582390,0,0,,68719586870,디지털 리스트,0,68719586870,0,0,0,0,0,0,0,2077,0,000010828
6109,,2077,,0,en-us,카이먼상사,0,,0,00006cdf-0000-0000-b79c-010010000000,0,68719582391,0,68719582391,0,0,,68719586871,카이먼상사,0,68719586871,0,0,0,0,0,0,0,2077,0,000010829
6110,,2077,,0,en-us,CDS첨단,0,,0,00006cdf-0000-0000-b89c-010010000000,0,68719582392,0,68719582392,0,0,,68719586872,CDS첨단,0,68719586872,0,0,0,0,0,0,0,2077,0,000010830
6111,,2077,,0,en-us,(주)이씨시스템,0,,0,00006cdf-0000-0000-b99c-010010000000,0,68719582393,0,68719582393,0,0,,68719586873,(주)이씨시스템,0,68719586873,0,0,0,0,0,0,0,2077,0,000010831
6112,,2077,,0,en-us,삼덕전자부품,0,,0,00006cdf-0000-0000-ba9c-010010000000,0,68719582394,0,68719582394,0,0,,68719586874,삼덕전자부품,0,68719586874,0,0,0,0,0,0,0,2077,0,000010832
6113,,2077,,0,en-us,(주)동운인터내셔널,0,,0,00006cdf-0000-0000-bb9c-010010000000,0,68719582395,0,68719582395,0,0,,68719586875,(주)동운인터내셔널,0,68719586875,0,0,0,0,0,0,0,2077,0,000010833
6114,,2077,,0,en-us,동인전자,0,,0,00006cdf-0000-0000-bc9c-010010000000,0,68719582396,0,68719582396,0,0,,68719586876,동인전자,0,68719586876,0,0,0,0,0,0,0,2077,0,000010834
6115,,2077,,0,en-us,(주)셈트론,0,,0,00006cdf-0000-0000-bd9c-010010000000,0,68719582397,0,68719582397,0,0,,68719586877,(주)셈트론,0,68719586877,0,0,0,0,0,0,0,2077,0,000010835
6116,,2077,,0,en-us,(주)아이씨일렉존,0,,0,00006cdf-0000-0000-be9c-010010000000,0,68719582398,0,68719582398,0,0,,68719586878,(주)아이씨일렉존,0,68719586878,0,0,0,0,0,0,0,2077,0,000010836
6117,,2077,,0,en-us,(주)세현테크놀러지,0,,0,00006cdf-0000-0000-bf9c-010010000000,0,68719582399,0,68719582399,0,0,,68719586879,(주)세현테크놀러지,0,68719586879,0,0,0,0,0,0,0,2077,0,000010837
6118,,2077,,0,en-us,나노스텍,0,,0,00006cdf-0000-0000-c09c-010010000000,0,68719582400,0,68719582400,0,0,,68719586880,나노스텍,0,68719586880,0,0,0,0,0,0,0,2077,0,000010838
6119,,2077,,0,en-us,(주)카리스테크,0,,0,00006cdf-0000-0000-c19c-010010000000,0,68719582401,0,68719582401,0,0,,68719586881,(주)카리스테크,0,68719586881,0,0,0,0,0,0,0,2077,0,000010839
6120,,2077,,0,en-us,(주)네스디스플레이,0,,0,00006cdf-0000-0000-c29c-010010000000,0,68719582402,0,68719582402,0,0,,68719586882,(주)네스디스플레이,0,68719586882,0,0,0,0,0,0,0,2077,0,000010840
6121,,2077,,0,en-us,(주)케이디티씨,0,,0,00006cdf-0000-0000-c39c-010010000000,0,68719582403,0,68719582403,0,0,,68719586883,(주)케이디티씨,0,68719586883,0,0,0,0,0,0,0,2077,0,000010841
6122,,2077,,0,en-us,(주)거봉,0,,0,00006cdf-0000-0000-c49c-010010000000,0,68719582404,0,68719582404,0,0,,68719586884,(주)거봉,0,68719586884,0,0,0,0,0,0,0,2077,0,000010842
6123,,2077,,0,en-us,(주)파워프라자,0,,0,00006cdf-0000-0000-c59c-010010000000,0,68719582405,0,68719582405,0,0,,68719586885,(주)파워프라자,0,68719586885,0,0,0,0,0,0,0,2077,0,000010843
6124,,2077,,0,en-us,한민전자주식회사,0,,0,00006cdf-0000-0000-c69c-010010000000,0,68719582406,0,68719582406,0,0,,68719586886,한민전자주식회사,0,68719586886,0,0,0,0,0,0,0,2077,0,000010844
6125,,2077,,0,en-us,(주)성진메카트로닉스,0,,0,00006cdf-0000-0000-c79c-010010000000,0,68719582407,0,68719582407,0,0,,68719586887,(주)성진메카트로닉스,0,68719586887,0,0,0,0,0,0,0,2077,0,000010845
6126,,2077,,0,en-us,화남전자,0,,0,00006cdf-0000-0000-c89c-010010000000,0,68719582408,0,68719582408,0,0,,68719586888,화남전자,0,68719586888,0,0,0,0,0,0,0,2077,0,000010846
6127,,2077,,0,en-us,브리토솔루션,0,,0,00006cdf-0000-0000-c99c-010010000000,0,68719582409,0,68719582409,0,0,,68719586889,브리토솔루션,0,68719586889,0,0,0,0,0,0,0,2077,0,000010847
6128,,2077,,0,en-us,(주)미래콤퍼넌트,0,,0,00006cdf-0000-0000-ca9c-010010000000,0,68719582410,0,68719582410,0,0,,68719586890,(주)미래콤퍼넌트,0,68719586890,0,0,0,0,0,0,0,2077,0,000010848
6129,,2077,,0,en-us,제이제이텍,0,,0,00006cdf-0000-0000-cb9c-010010000000,0,68719582411,0,68719582411,0,0,,68719586891,제이제이텍,0,68719586891,0,0,0,0,0,0,0,2077,0,000010849
6130,,2077,,0,en-us,동백물산(주),0,,0,00006cdf-0000-0000-cc9c-010010000000,0,68719582412,0,68719582412,0,0,,68719586892,동백물산(주),0,68719586892,0,0,0,0,0,0,0,2077,0,000010850
6131,,2077,,0,en-us,(주)메저컴아시아,0,,0,00006cdf-0000-0000-cd9c-010010000000,0,68719582413,0,68719582413,0,0,,68719586893,(주)메저컴아시아,0,68719586893,0,0,0,0,0,0,0,2077,0,000010851
6132,,2077,,0,en-us,(주)대현상공,0,,0,00006cdf-0000-0000-ce9c-010010000000,0,68719582414,0,68719582414,0,0,,68719586894,(주)대현상공,0,68719586894,0,0,0,0,0,0,0,2077,0,000010852
6133,,2077,,0,en-us,준테크놀로지,0,,0,00006cdf-0000-0000-cf9c-010010000000,0,68719582415,0,68719582415,0,0,,68719586895,준테크놀로지,0,68719586895,0,0,0,0,0,0,0,2077,0,000010853
6134,,2077,,0,en-us,대포기전,0,,0,00006cdf-0000-0000-d09c-010010000000,0,68719582416,0,68719582416,0,0,,68719586896,대포기전,0,68719586896,0,0,0,0,0,0,0,2077,0,000010854
6135,,2077,,0,en-us,(주)디바이스앤드써키트(사용중지),0,,0,00006cdf-0000-0000-d19c-010010000000,0,68719582417,0,68719582417,0,0,,68719586897,(주)디바이스앤드써키트(사용중지),0,68719586897,0,0,0,0,0,0,0,2077,0,000010855
6136,,2077,,0,en-us,유니컴텍,0,,0,00006cdf-0000-0000-d29c-010010000000,0,68719582418,0,68719582418,0,0,,68719586898,유니컴텍,0,68719586898,0,0,0,0,0,0,0,2077,0,000010856
6137,,2077,,0,en-us,(주)크린전기,0,,0,00006cdf-0000-0000-d39c-010010000000,0,68719582419,0,68719582419,0,0,,68719586899,(주)크린전기,0,68719586899,0,0,0,0,0,0,0,2077,0,000010857
6138,,2077,,0,en-us,센서스,0,,0,00006cdf-0000-0000-d49c-010010000000,0,68719582420,0,68719582420,0,0,,68719586900,센서스,0,68719586900,0,0,0,0,0,0,0,2077,0,000010858
6139,,2077,,0,en-us,아이세미콘,0,,0,00006cdf-0000-0000-d59c-010010000000,0,68719582421,0,68719582421,0,0,,68719586901,아이세미콘,0,68719586901,0,0,0,0,0,0,0,2077,0,000010859
6140,,2077,,0,en-us,(주)덕은티엔에스,0,,0,00006cdf-0000-0000-d69c-010010000000,0,68719582422,0,68719582422,0,0,,68719586902,(주)덕은티엔에스,0,68719586902,0,0,0,0,0,0,0,2077,0,000010860
6141,,2077,,0,en-us,(주)휴먼칩,0,,0,00006cdf-0000-0000-d79c-010010000000,0,68719582423,0,68719582423,0,0,,68719586903,(주)휴먼칩,0,68719586903,0,0,0,0,0,0,0,2077,0,000010861
6142,,2077,,0,en-us,(주)씨유컨설팅,0,,0,00006cdf-0000-0000-d89c-010010000000,0,68719582424,0,68719582424,0,0,,68719586904,(주)씨유컨설팅,0,68719586904,0,0,0,0,0,0,0,2077,0,000010862
6143,,2077,,0,en-us,만석전자,0,,0,00006cdf-0000-0000-d99c-010010000000,0,68719582425,0,68719582425,0,0,,68719586905,만석전자,0,68719586905,0,0,0,0,0,0,0,2077,0,000010863
6144,,2077,,0,en-us,시선테크,0,,0,00006cdf-0000-0000-da9c-010010000000,0,68719582426,0,68719582426,0,0,,68719586906,시선테크,0,68719586906,0,0,0,0,0,0,0,2077,0,000010864
6145,,2077,,0,en-us,원영전자정보통신,0,,0,00006cdf-0000-0000-db9c-010010000000,0,68719582427,0,68719582427,0,0,,68719586907,원영전자정보통신,0,68719586907,0,0,0,0,0,0,0,2077,0,000010865
6146,,2077,,0,en-us,(주)크레스라이트,0,,0,00006cdf-0000-0000-dc9c-010010000000,0,68719582428,0,68719582428,0,0,,68719586908,(주)크레스라이트,0,68719586908,0,0,0,0,0,0,0,2077,0,000010866
6147,,2077,,0,en-us,우성전자,0,,0,00006cdf-0000-0000-dd9c-010010000000,0,68719582429,0,68719582429,0,0,,68719586909,우성전자,0,68719586909,0,0,0,0,0,0,0,2077,0,000010867
6148,,2077,,0,en-us,성훈전자,0,,0,00006cdf-0000-0000-de9c-010010000000,0,68719582430,0,68719582430,0,0,,68719586910,성훈전자,0,68719586910,0,0,0,0,0,0,0,2077,0,000010868
6149,,2077,,0,en-us,셀리온(주),0,,0,00006cdf-0000-0000-df9c-010010000000,0,68719582431,0,68719582431,0,0,,68719586911,셀리온(주),0,68719586911,0,0,0,0,0,0,0,2077,0,000010869
6150,,2077,,0,en-us,와이드테크,0,,0,00006cdf-0000-0000-e09c-010010000000,0,68719582432,0,68719582432,0,0,,68719586912,와이드테크,0,68719586912,0,0,0,0,0,0,0,2077,0,000010870
6151,,2077,,0,en-us,GDS전자,0,,0,00006cdf-0000-0000-e19c-010010000000,0,68719582433,0,68719582433,0,0,,68719586913,GDS전자,0,68719586913,0,0,0,0,0,0,0,2077,0,000010871
6152,,2077,,0,en-us,(주)케이알서울지점,0,,0,00006cdf-0000-0000-e29c-010010000000,0,68719582434,0,68719582434,0,0,,68719586914,(주)케이알서울지점,0,68719586914,0,0,0,0,0,0,0,2077,0,000010872
6153,,2077,,0,en-us,광명전자,0,,0,00006cdf-0000-0000-e39c-010010000000,0,68719582435,0,68719582435,0,0,,68719586915,광명전자,0,68719586915,0,0,0,0,0,0,0,2077,0,000010873
6154,,2077,,0,en-us,루멘텍,0,,0,00006cdf-0000-0000-e49c-010010000000,0,68719582436,0,68719582436,0,0,,68719586916,루멘텍,0,68719586916,0,0,0,0,0,0,0,2077,0,000010874
6155,,2077,,0,en-us,주식회사 이아이씨테크,0,,0,00006cdf-0000-0000-e59c-010010000000,0,68719582437,0,68719582437,0,0,,68719586917,주식회사 이아이씨테크,0,68719586917,0,0,0,0,0,0,0,2077,0,000010875
6156,,2077,,0,en-us,아름전자,0,,0,00006cdf-0000-0000-e69c-010010000000,0,68719582438,0,68719582438,0,0,,68719586918,아름전자,0,68719586918,0,0,0,0,0,0,0,2077,0,000010876
6157,,2077,,0,en-us,코아테크,0,,0,00006cdf-0000-0000-e79c-010010000000,0,68719582439,0,68719582439,0,0,,68719586919,코아테크,0,68719586919,0,0,0,0,0,0,0,2077,0,000010877
6158,,2077,,0,en-us,(주)이노퍼시픽,0,,0,00006cdf-0000-0000-e89c-010010000000,0,68719582440,0,68719582440,0,0,,68719586920,(주)이노퍼시픽,0,68719586920,0,0,0,0,0,0,0,2077,0,000010878
6159,,2077,,0,en-us,(주)네이비,0,,0,00006cdf-0000-0000-e99c-010010000000,0,68719582441,0,68719582441,0,0,,68719586921,(주)네이비,0,68719586921,0,0,0,0,0,0,0,2077,0,000010879
6160,,2077,,0,en-us,태하전자상사,0,,0,00006cdf-0000-0000-ea9c-010010000000,0,68719582442,0,68719582442,0,0,,68719586922,태하전자상사,0,68719586922,0,0,0,0,0,0,0,2077,0,000010880
6161,,2077,,0,en-us,(주)에이치디에스시스템,0,,0,00006cdf-0000-0000-eb9c-010010000000,0,68719582443,0,68719582443,0,0,,68719586923,(주)에이치디에스시스템,0,68719586923,0,0,0,0,0,0,0,2077,0,000010881
6162,,2077,,0,en-us,(주)휴비딕,0,,0,00006cdf-0000-0000-ec9c-010010000000,0,68719582444,0,68719582444,0,0,,68719586924,(주)휴비딕,0,68719586924,0,0,0,0,0,0,0,2077,0,000010882
6163,,2077,,0,en-us,애드클릭,0,,0,00006cdf-0000-0000-ed9c-010010000000,0,68719582445,0,68719582445,0,0,,68719586925,애드클릭,0,68719586925,0,0,0,0,0,0,0,2077,0,000010883
6164,,2077,,0,en-us,성음전자,0,,0,00006cdf-0000-0000-ee9c-010010000000,0,68719582446,0,68719582446,0,0,,68719586926,성음전자,0,68719586926,0,0,0,0,0,0,0,2077,0,000010884
6165,,2077,,0,en-us,다산일렉트로닉스(주),0,,0,00006cdf-0000-0000-ef9c-010010000000,0,68719582447,0,68719582447,0,0,,68719586927,다산일렉트로닉스(주),0,68719586927,0,0,0,0,0,0,0,2077,0,000010885
6166,,2077,,0,en-us,동민전자,0,,0,00006cdf-0000-0000-f09c-010010000000,0,68719582448,0,68719582448,0,0,,68719586928,동민전자,0,68719586928,0,0,0,0,0,0,0,2077,0,000010886
6167,,2077,,0,en-us,아이디상사,0,,0,00006cdf-0000-0000-f19c-010010000000,0,68719582449,0,68719582449,0,0,,68719586929,아이디상사,0,68719586929,0,0,0,0,0,0,0,2077,0,000010887
6168,,2077,,0,en-us,유원테크닉스,0,,0,00006cdf-0000-0000-f29c-010010000000,0,68719582450,0,68719582450,0,0,,68719586930,유원테크닉스,0,68719586930,0,0,0,0,0,0,0,2077,0,000010888
6169,,2077,,0,en-us,(주)파츠라인,0,,0,00006cdf-0000-0000-f39c-010010000000,0,68719582451,0,68719582451,0,0,,68719586931,(주)파츠라인,0,68719586931,0,0,0,0,0,0,0,2077,0,000010889
6170,,2077,,0,en-us,쎄미하우스,0,,0,00006cdf-0000-0000-f49c-010010000000,0,68719582452,0,68719582452,0,0,,68719586932,쎄미하우스,0,68719586932,0,0,0,0,0,0,0,2077,0,000010890
6171,,2077,,0,en-us,MINEcorporation,0,,0,00006cdf-0000-0000-f59c-010010000000,0,68719582453,0,68719582453,0,0,,68719586933,MINEcorporation,0,68719586933,0,0,0,0,0,0,0,2077,0,000010891
6172,,2077,,0,en-us,(주)반도체기술,0,,0,00006cdf-0000-0000-f69c-010010000000,0,68719582454,0,68719582454,0,0,,68719586934,(주)반도체기술,0,68719586934,0,0,0,0,0,0,0,2077,0,000010892
6173,,2077,,0,en-us,키트전자,0,,0,00006cdf-0000-0000-f79c-010010000000,0,68719582455,0,68719582455,0,0,,68719586935,키트전자,0,68719586935,0,0,0,0,0,0,0,2077,0,000010893
6174,,2077,,0,en-us,알에프라인,0,,0,00006cdf-0000-0000-f89c-010010000000,0,68719582456,0,68719582456,0,0,,68719586936,알에프라인,0,68719586936,0,0,0,0,0,0,0,2077,0,000010894
6175,,2077,,0,en-us,티에스테크(TS TECH),0,,0,00006cdf-0000-0000-f99c-010010000000,0,68719582457,0,68719582457,0,0,,68719586937,티에스테크(TS TECH),0,68719586937,0,0,0,0,0,0,0,2077,0,000010895
6176,,2077,,0,en-us,금강상사,0,,0,00006cdf-0000-0000-fa9c-010010000000,0,68719582458,0,68719582458,0,0,,68719586938,금강상사,0,68719586938,0,0,0,0,0,0,0,2077,0,000010896
6177,,2077,,0,en-us,(주)케이에이치전자(대전),0,,0,00006cdf-0000-0000-fb9c-010010000000,0,68719582459,0,68719582459,0,0,,68719586939,(주)케이에이치전자(대전),0,68719586939,0,0,0,0,0,0,0,2077,0,000010897
6178,,2077,,0,en-us,디오전자,0,,0,00006cdf-0000-0000-fc9c-010010000000,0,68719582460,0,68719582460,0,0,,68719586940,디오전자,0,68719586940,0,0,0,0,0,0,0,2077,0,000010898
